"district","state","location_name","dist_code_2011","vill_code_2011","tot_p","tot_m","tot_f","p_lit","m_lit","f_lit","tot_work_p","tot_work_m","tot_work_f","adi_2011","msw_2011","asset_2011","fc_2011","bf_2011","adi_2019","msw_2019","asset_2019","fc_2019","bf_2019"
"ranchi","jharkhand","Chipra","364.0","374103.0",1593,818,775,985,579,406,924,475,449,"8","1","3","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Babro","364.0","374104.0",271,132,139,147,65,82,125,63,62,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kosaro","364.0","374105.0",1179,577,602,734,395,339,527,264,263,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dewri","364.0","374106.0",3331,1749,1582,1924,1130,794,1082,771,311,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sugda","364.0","374107.0",714,359,355,448,248,200,209,167,42,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Basila","364.0","374108.0",2128,1066,1062,1135,640,495,639,471,168,"6","2","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Harhi","364.0","374109.0",1099,566,533,589,333,256,480,288,192,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Palandu","364.0","374110.0",769,402,367,390,240,150,312,167,145,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Katarpa","364.0","374111.0",643,311,332,329,187,142,345,168,177,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Saher","364.0","374112.0",3084,1583,1501,1797,1053,744,1578,829,749,"6","2","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Khunta","364.0","374113.0",870,419,451,514,270,244,352,206,146,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kenke","364.0","374114.0",482,229,253,167,92,75,101,81,20,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Halhu","364.0","374115.0",1014,511,503,525,324,201,394,270,124,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Bandheya","364.0","374116.0",851,435,416,490,297,193,260,187,73,"5","1","2","1","1","6.0","1.0","1.0","3.0","1.0"
"ranchi","jharkhand","Kelande","364.0","374117.0",777,383,394,484,266,218,224,194,30,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nagri","364.0","374118.0",6118,3125,2993,4100,2267,1833,2185,1496,689,"8","1","3","1","3","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Piska","364.0","374119.0",954,459,495,446,242,204,492,239,253,"7","2","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kudlum","364.0","374120.0",1807,880,927,879,490,389,899,476,423,"7","2","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tikratoli","364.0","374121.0",2355,1161,1194,1375,762,613,688,476,212,"7","1","2","3","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Naro","364.0","374122.0",3264,1649,1615,2230,1209,1021,1028,747,281,"10","1","3","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Upardaha","364.0","374123.0",630,310,320,346,196,150,284,151,133,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tusmu","364.0","374124.0",635,344,291,388,237,151,348,189,159,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kolambi","364.0","374125.0",1006,481,525,611,323,288,449,230,219,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Panchdiha","364.0","374126.0",420,209,211,258,146,112,175,99,76,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Daladili","364.0","374127.0",875,438,437,500,300,200,355,229,126,"7","2","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sisai","364.0","374276.0",867,421,446,407,224,183,220,183,37,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Barhe","364.0","374277.0",1266,670,596,660,387,273,515,308,207,"9","1","2","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bejang","364.0","374278.0",1006,468,538,544,290,254,531,265,266,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hutar","364.0","374279.0",2982,1512,1470,1667,973,694,1224,711,513,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chancho","364.0","374280.0",1631,844,787,965,568,397,511,347,164,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Doranda","364.0","374281.0",1934,982,952,1176,682,494,1204,612,592,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Karge","364.0","374282.0",1485,741,744,754,457,297,719,358,361,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Baid Khijri","364.0","374283.0",313,162,151,183,113,70,171,84,87,"8","3","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bilti","364.0","374284.0",1341,677,664,748,423,325,593,319,274,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chankapi","364.0","374285.0",998,509,489,530,324,206,489,252,237,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sero","364.0","374286.0",2278,1145,1133,1064,630,434,1499,742,757,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Karkari","364.0","374287.0",2274,1155,1119,1386,817,569,1299,662,637,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khanrdiuri","364.0","374288.0",1238,607,631,689,381,308,987,479,508,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bhainsadon","364.0","374289.0",508,258,250,259,155,104,308,153,155,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Masiatu","364.0","374290.0",643,331,312,296,178,118,307,153,154,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Darsita","364.0","374291.0",566,307,259,333,203,130,231,114,117,"6","2","2","1","1","8.0","2.0","2.0","3.0","1.0"
"ranchi","jharkhand","Paharkanrriya","364.0","374292.0",1438,731,707,768,459,309,987,501,486,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khukhra","364.0","374293.0",5527,2877,2650,3034,1866,1168,3250,1742,1508,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chachkapi","364.0","374294.0",2348,1211,1137,1235,744,491,1146,622,524,"6","1","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tuko","364.0","374295.0",2270,1169,1101,1297,764,533,1050,607,443,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ghaghra","364.0","374296.0",3464,1802,1662,1858,1124,734,1470,843,627,"7","1","2","3","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Kadojora","364.0","374297.0",429,214,215,284,156,128,148,104,44,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hathu","364.0","374298.0",691,363,328,404,251,153,157,138,19,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dumardon","364.0","374299.0",437,223,214,256,139,117,122,95,27,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sijhuwa","364.0","374300.0",508,248,260,315,177,138,142,115,27,"6","2","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Konkre","364.0","374303.0",466,241,225,249,148,101,230,120,110,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Singarsarai","364.0","374304.0",353,180,173,228,133,95,168,84,84,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kairo","364.0","374305.0",931,484,447,539,307,232,361,209,152,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Asro","364.0","374306.0",1139,566,573,641,368,273,370,266,104,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lamkara","364.0","374307.0",665,340,325,382,222,160,316,170,146,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hutri","364.0","374308.0",520,268,252,276,157,119,248,126,122,"6","1","1","3","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Kerabhita","364.0","374309.0",1147,572,575,590,352,238,260,203,57,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dumri","364.0","374311.0",457,232,225,258,149,109,241,126,115,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Roghadihpatratoli","364.0","374312.0",1112,557,555,547,319,228,574,273,301,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nehalukapariya","364.0","374313.0",3344,1698,1646,1593,905,688,1922,1031,891,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pandra","364.0","374314.0",824,410,414,435,265,170,460,242,218,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Hutar","364.0","374315.0",666,333,333,369,215,154,335,159,176,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Harhanji","364.0","374316.0",736,375,361,380,231,149,192,146,46,"5","2","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Bhasnanda","364.0","374317.0",484,240,244,190,116,74,165,109,56,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Boda","364.0","374318.0",555,292,263,296,192,104,227,127,100,"5","2","1","1","1","6.0","3.0","1.0","1.0","1.0"
"ranchi","jharkhand","Jamuni","364.0","374319.0",355,180,175,211,122,89,194,102,92,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jahanabaj","364.0","374320.0",1346,675,671,708,418,290,553,336,217,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Rogo","364.0","374321.0",779,387,392,555,299,256,361,194,167,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khirda","364.0","374322.0",859,413,446,411,218,193,512,251,261,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Charma","364.0","374323.0",605,292,313,302,160,142,303,153,150,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Mahru","364.0","374324.0",687,357,330,414,244,170,455,235,220,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nagri","364.0","374325.0",796,386,410,421,244,177,374,200,174,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ita","364.0","374326.0",1600,800,800,825,469,356,834,432,402,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Childiri","364.0","374327.0",1445,732,713,732,443,289,805,410,395,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dighiya","364.0","374328.0",2754,1375,1379,1575,906,669,1990,1002,988,"7","2","2","2","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Karanji","364.0","374329.0",3119,1593,1526,1998,1114,884,1308,748,560,"6","1","2","1","2","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khatanga","364.0","374330.0",2148,1111,1037,1452,837,615,877,570,307,"6","2","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Kudarko","364.0","374331.0",1331,642,689,849,470,379,707,367,340,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tengriya","364.0","374332.0",1278,643,635,732,444,288,564,316,248,"6","2","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Banri","364.0","374333.0",584,287,297,401,210,191,426,203,223,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Donrkanrriya","364.0","374334.0",615,314,301,360,208,152,332,164,168,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Balirampur","364.0","374335.0",741,365,376,371,216,155,393,199,194,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chanho","364.0","374336.0",592,320,272,360,236,124,236,132,104,"6","3","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chapadih","364.0","374337.0",339,169,170,211,119,92,155,71,84,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Narkopi","364.0","374338.0",1556,787,769,865,507,358,727,374,353,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Makunda","364.0","374339.0",1109,548,561,713,405,308,597,289,308,"6","1","2","2","1","6.0","3.0","1.0","1.0","1.0"
"ranchi","jharkhand","Tutlo","364.0","374340.0",1125,536,589,652,347,305,517,247,270,"9","1","2","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Ita","364.0","374341.0",1135,580,555,593,348,245,518,268,250,"8","1","2","3","2","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kotpali","364.0","374342.0",590,312,278,363,219,144,106,100,6,"7","2","1","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Murto","364.0","374343.0",2063,1053,1010,1300,742,558,1103,548,555,"7","3","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Irri","364.0","374344.0",1191,609,582,774,438,336,651,351,300,"7","2","2","2","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Mahugaon","364.0","374345.0",1087,568,519,547,325,222,838,450,388,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tero","364.0","374346.0",2768,1441,1327,1440,838,602,1528,769,759,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Rora Alias Garhatoli","364.0","374347.0",730,389,341,443,269,174,193,165,28,"7","2","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chachkapi","364.0","374348.0",3363,1694,1669,1615,981,634,1483,812,671,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Duru","364.0","374349.0",702,353,349,363,212,151,457,255,202,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Changani","364.0","374350.0",1297,634,663,757,447,310,505,275,230,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tikratoli","364.0","374351.0",1120,585,535,759,429,330,378,271,107,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Nari","364.0","374352.0",2169,1083,1086,1250,734,516,1187,587,600,"7","2","2","2","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Puriya","364.0","374355.0",4413,2210,2203,2535,1468,1067,2315,1223,1092,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bero","364.0","374356.0",7193,3517,3676,5016,2591,2425,3038,1713,1325,"10","1","3","3","3","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Baridih","364.0","374357.0",1078,631,447,729,485,244,490,246,244,"6","2","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Hariharpur Jamtoli","364.0","374358.0",2408,1228,1180,1333,780,553,1208,619,589,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Muramu","364.0","374359.0",783,393,390,380,239,141,399,195,204,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jariya","364.0","374360.0",2154,1095,1059,1423,832,591,1031,542,489,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Katarmali","364.0","374361.0",886,432,454,445,262,183,506,246,260,"6","2","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Tengriya","364.0","374362.0",1127,592,535,690,423,267,776,403,373,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Masu","364.0","374363.0",496,263,233,282,166,116,206,104,102,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Hulsi","364.0","374364.0",425,213,212,230,132,98,200,96,104,"4","1","1","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dola","364.0","374365.0",426,219,207,194,113,81,204,115,89,"5","1","2","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Sugda","364.0","374366.0",539,264,275,283,175,108,219,156,63,"5","1","2","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sauka","364.0","374367.0",556,287,269,256,158,98,357,180,177,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Harmu","364.0","374368.0",388,192,196,175,110,65,295,145,150,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lawagain","364.0","374369.0",411,219,192,186,114,72,194,93,101,"4","1","1","1","1","7.0","3.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chinaro","364.0","374370.0",523,256,267,249,145,104,240,118,122,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Puriya","364.0","374371.0",733,376,357,420,234,186,321,167,154,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lupunga","364.0","374372.0",404,209,195,153,108,45,239,122,117,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Khambha","364.0","374373.0",342,178,164,193,107,86,162,85,77,"5","1","2","1","1","6.0","1.0","1.0","1.0","3.0"
"ranchi","jharkhand","Ranidih","364.0","374374.0",97,51,46,59,36,23,48,25,23,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Kuli","364.0","374375.0",3208,1577,1631,1827,1061,766,1533,748,785,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bhandra","364.0","374376.0",1519,781,738,918,559,359,926,472,454,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tilaksuti","364.0","374377.0",749,380,369,462,285,177,417,203,214,"6","1","3","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Malar","364.0","374378.0",641,341,300,429,246,183,229,160,69,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bindhani","364.0","374379.0",621,324,297,307,188,119,270,171,99,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chachgura","364.0","374380.0",1359,707,652,773,486,287,718,397,321,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Makunda","364.0","374383.0",698,348,350,460,255,205,347,186,161,"5","2","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Moro","364.0","374384.0",1683,855,828,991,588,403,723,435,288,"6","2","2","1","1","6.0","1.0","2.0","1.0","2.0"
"ranchi","jharkhand","Itkithakurgoan","364.0","374385.0",12174,6141,6033,8713,4660,4053,3748,2745,1003,"9","1","2","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Turguru","364.0","374386.0",1931,996,935,1299,744,555,798,461,337,"10","2","2","3","3","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kundi","364.0","374387.0",2820,1447,1373,1753,1031,722,1028,672,356,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Targari","364.0","374388.0",3000,1420,1580,2120,1033,1087,810,624,186,"6","1","2","1","2","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Malti","364.0","374389.0",1975,1030,945,1283,741,542,748,473,275,"6","1","2","1","2","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Palma","364.0","374390.0",908,436,472,571,326,245,426,208,218,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Semra","364.0","374392.0",921,449,472,563,302,261,417,238,179,"6","1","3","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Baridih","364.0","374393.0",1304,649,655,725,431,294,617,320,297,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gara","364.0","374395.0",570,299,271,259,150,109,317,174,143,"4","1","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Lodhma","364.0","374396.0",582,296,286,291,165,126,354,179,175,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dimba","364.0","374397.0",1381,642,739,610,325,285,648,337,311,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dolaicha","364.0","374398.0",2360,1196,1164,1249,740,509,1116,576,540,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Armalatdag","364.0","374399.0",1531,755,776,796,465,331,719,355,364,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Biramkel","364.0","374400.0",663,328,335,268,158,110,375,183,192,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pandu","364.0","374401.0",705,338,367,317,190,127,394,198,196,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Koinara","364.0","374402.0",1301,605,696,556,323,233,731,334,397,"4","1","1","1","1","6.0","1.0","2.0","1.0","2.0"
"ranchi","jharkhand","Danekera","364.0","374403.0",1764,849,915,730,439,291,1042,509,533,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sukurhutu","364.0","374404.0",472,236,236,271,157,114,270,144,126,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Parsa","364.0","374405.0",514,264,250,294,173,121,248,138,110,"6","2","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Katingkela","364.0","374406.0",1055,519,536,575,338,237,590,284,306,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sarangloya","364.0","374407.0",651,317,334,370,201,169,329,168,161,"6","1","1","3","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Raitoli","364.0","374408.0",585,274,311,297,170,127,321,144,177,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Jataloya","364.0","374409.0",958,463,495,523,301,222,535,255,280,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sapukera","364.0","374410.0",1074,573,501,730,437,293,514,327,187,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"ranchi","jharkhand","Lapung","364.0","374411.0",903,460,443,543,306,237,443,265,178,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gateatoli","364.0","374412.0",616,293,323,253,149,104,349,167,182,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Sohagi","364.0","374413.0",411,203,208,247,145,102,217,106,111,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lalganj","364.0","374414.0",1117,559,558,600,353,247,666,324,342,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gari","364.0","374415.0",431,189,242,215,118,97,285,120,165,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lete","364.0","374416.0",335,173,162,171,101,70,157,81,76,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Lohagara","364.0","374417.0",313,159,154,107,67,40,188,88,100,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Pabira","364.0","374418.0",890,430,460,400,235,165,475,226,249,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Baraidih","364.0","374419.0",403,213,190,190,116,74,239,123,116,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Bakronda","364.0","374420.0",1891,952,939,1022,601,421,940,483,457,"5","2","1","1","1","6.0","1.0","3.0","1.0","1.0"
"ranchi","jharkhand","Buruhatu","364.0","374564.0",1321,663,658,528,363,165,732,369,363,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Peyakuli","364.0","374566.0",621,307,314,262,160,102,348,173,175,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Gumti","364.0","374567.0",672,341,331,207,125,82,383,186,197,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Chatamsal","364.0","374568.0",415,215,200,149,97,52,247,122,125,"4","1","1","1","1","5.0","2.0","1.0","1.0","1.0"
"ranchi","jharkhand","Rabo","364.0","374569.0",588,283,305,202,133,69,364,172,192,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Kitadih","364.0","374570.0",152,79,73,68,52,16,88,39,49,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Taladih","364.0","374571.0",588,289,299,179,109,70,354,186,168,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Burudih","364.0","374572.0",209,103,106,113,71,42,113,51,62,"5","2","1","1","1","5.0","2.0","1.0","1.0","1.0"
"ranchi","jharkhand","Banki","364.0","374574.0",297,153,144,114,75,39,184,88,96,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Mankidih","364.0","374575.0",1430,738,692,738,468,270,639,425,214,"7","2","1","3","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Baghai","364.0","374577.0",1150,589,561,449,306,143,903,467,436,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"ranchi","jharkhand","Papirda","364.0","374578.0",311,154,157,122,72,50,238,117,121,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Tamrana","364.0","374579.0",496,244,252,135,93,42,420,205,215,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Patsahidih","364.0","374580.0",785,417,368,480,310,170,525,272,253,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"ranchi","jharkhand","Dimra","364.0","374582.0",469,234,235,247,145,102,287,129,158,"6","3","1","1","1","7.0","2.0","2.0","2.0","1.0"
"ranchi","jharkhand","Kuehru","364.0","374583.0",294,151,143,153,90,63,170,84,86,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
