"district","state","location_name","dist_code_2011","vill_code_2011","tot_p","tot_m","tot_f","p_lit","m_lit","f_lit","tot_work_p","tot_work_m","tot_work_f","adi_2011","msw_2011","asset_2011","fc_2011","bf_2011","adi_2019","msw_2019","asset_2019","fc_2019","bf_2019"
"jamui","bihar","Tola Asta","238.0","258965.0",1790,910,880,632,412,220,1099,573,526,"4","1","1","1","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Dario","238.0","258966.0",1220,651,569,499,350,149,544,358,186,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Borwa","238.0","258967.0",2067,1085,982,1289,822,467,959,549,410,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bishunpur","238.0","258969.0",446,214,232,175,101,74,268,126,142,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dongajharna","238.0","258971.0",244,120,124,61,38,23,117,58,59,"4","1","1","1","1","7.0","2.0","1.0","3.0","1.0"
"jamui","bihar","Tola Bakhori Bathan","238.0","258972.0",416,226,190,191,126,65,232,122,110,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Maniktham","238.0","258973.0",762,390,372,111,80,31,388,211,177,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Narganjo","238.0","258974.0",2009,1069,940,885,553,332,1245,655,590,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Siritanr","238.0","258975.0",26,12,14,13,10,3,12,5,7,"4","1","1","1","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Tithichak","238.0","258976.0",293,155,138,89,53,36,163,83,80,"5","2","1","1","1","6.0","2.0","1.0","2.0","1.0"
"jamui","bihar","Tola Kumhaini","238.0","258977.0",311,163,148,148,107,41,163,83,80,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Pidron","238.0","258978.0",123,63,60,52,32,20,52,26,26,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Agaria Kalan","238.0","258979.0",227,113,114,38,24,14,127,60,67,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Rajla Kalan","238.0","258981.0",3552,1819,1733,1612,1047,565,1709,947,762,"6","2","2","1","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Rajla Khurd","238.0","258982.0",846,426,420,84,66,18,374,187,187,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Tabhwa","238.0","258983.0",4188,2199,1989,1633,1112,521,1851,1021,830,"5","2","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Naugain","238.0","258984.0",1198,646,552,587,399,188,529,318,211,"6","1","1","3","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Karma","238.0","258986.0",334,171,163,127,83,44,152,86,66,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Parasi","238.0","258988.0",2007,1045,962,1017,656,361,886,539,347,"8","2","2","3","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dhakio","238.0","258989.0",233,117,116,86,53,33,76,43,33,"4","1","1","1","1","5.0","2.0","1.0","1.0","1.0"
"jamui","bihar","Tola Suwarkar","238.0","259125.0",552,287,265,167,132,35,250,159,91,"5","1","2","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Salaiya Kasoia","238.0","259126.0",1770,955,815,882,607,275,928,495,433,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Bojhait","238.0","259127.0",2697,1403,1294,1008,677,331,1312,699,613,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Badidih","238.0","259128.0",1901,960,941,681,453,228,751,484,267,"4","1","1","1","1","5.0","2.0","1.0","1.0","1.0"
"jamui","bihar","Nim Nawada","238.0","259133.0",8199,4253,3946,3090,2098,992,3380,2122,1258,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Jhundo","238.0","259134.0",10506,5568,4938,5443,3343,2100,4599,2850,1749,"6","1","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Kewalpharaita","238.0","259135.0",3622,1873,1749,1659,1080,579,1643,983,660,"8","2","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Mange  Chapri","238.0","259136.0",500,260,240,185,97,88,158,123,35,"6","1","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kendua","238.0","259137.0",485,256,229,345,191,154,140,121,19,"9","2","2","2","3","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Kendua","238.0","259138.0",1409,709,700,560,313,247,362,334,28,"6","2","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Dehuridih","238.0","259139.0",2272,1154,1118,1058,654,404,1001,593,408,"6","1","1","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Majhgain","238.0","259140.0",1912,1016,896,1158,678,480,697,454,243,"7","2","2","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Kagesar","238.0","259142.0",2893,1530,1363,1661,1052,609,1215,730,485,"8","2","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","tihia","238.0","259143.0",2439,1273,1166,1661,930,731,817,577,240,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Chuan","238.0","259144.0",4657,2434,2223,2529,1568,961,1890,1254,636,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Gangti","238.0","259145.0",2455,1263,1192,1175,721,454,1283,698,585,"7","2","2","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Kerakado","238.0","259146.0",2521,1335,1186,1139,744,395,1117,632,485,"6","1","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Chihutia","238.0","259147.0",1388,751,637,798,513,285,516,343,173,"6","1","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Bela","238.0","259148.0",4123,2194,1929,2224,1365,859,1892,1076,816,"6","1","2","2","1","6.0","2.0","1.0","2.0","1.0"
"jamui","bihar","Khandaich","238.0","259149.0",10061,5231,4830,5088,3172,1916,3280,2526,754,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Sagdaha","238.0","259150.0",1631,868,763,1082,653,429,498,410,88,"8","2","2","3","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Bhandra","238.0","259151.0",1317,661,656,767,467,300,372,303,69,"8","2","2","3","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Chancho","238.0","259152.0",781,422,359,488,304,184,352,221,131,"8","2","2","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Dabil","238.0","259153.0",5095,2668,2427,2582,1698,884,1844,1232,612,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Nariana","238.0","259156.0",1927,1017,910,1004,616,388,647,448,199,"7","2","1","3","1","8.0","2.0","2.0","1.0","3.0"
"jamui","bihar","Jitjhingoi","238.0","259158.0",6557,3402,3155,3402,2172,1230,3206,1766,1440,"8","2","2","3","1","6.0","2.0","1.0","2.0","1.0"
"jamui","bihar","Baghakhanr","238.0","259159.0",571,276,295,326,179,147,176,150,26,"5","2","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Mangobandar","238.0","259160.0",9942,5171,4771,5164,3136,2028,3881,2438,1443,"8","2","2","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Banpur","238.0","259162.0",5836,3068,2768,2997,1824,1173,2273,1372,901,"7","2","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Bariarpur","238.0","259163.0",2501,1338,1163,1209,746,463,1212,698,514,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Sakdari","238.0","259164.0",1361,693,668,506,302,204,673,359,314,"5","2","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Harni","238.0","259165.0",2734,1387,1347,1132,741,391,1265,689,576,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Khalari","238.0","259166.0",956,476,480,345,216,129,601,303,298,"5","2","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Karitanr","238.0","259168.0",1764,929,835,933,593,340,655,442,213,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Gorhi","238.0","259169.0",10516,5575,4941,4832,2980,1852,3471,2575,896,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Sokho","238.0","259170.0",4197,2182,2015,1791,1118,673,1479,1062,417,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Arnawan Bank","238.0","259171.0",6782,3449,3333,2682,1719,963,2915,1763,1152,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Mainijor","238.0","259172.0",4308,2182,2126,1850,1124,726,1731,988,743,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Gadi Bishunpur","238.0","259173.0",8874,4579,4295,4075,2499,1576,3373,2279,1094,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Rajaun","238.0","259174.0",962,516,446,402,302,100,435,279,156,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Prembathan","238.0","259175.0",94,48,46,61,34,27,31,17,14,"5","1","2","1","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Teliachhourat","238.0","259176.0",437,244,193,180,105,75,138,111,27,"4","1","1","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Panbajan","238.0","259177.0",925,471,454,335,233,102,542,263,279,"6","1","1","3","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Ghotari","238.0","259179.0",181,92,89,90,51,39,70,43,27,"6","1","2","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Pachpahri","238.0","259180.0",135,68,67,48,30,18,72,38,34,"5","2","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Bagmadamgi","238.0","259183.0",296,147,149,102,73,29,143,76,67,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bhithra","238.0","259184.0",1576,828,748,757,492,265,835,433,402,"5","1","1","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Kurkuta","238.0","259185.0",475,248,227,230,156,74,286,151,135,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Joktia","238.0","259186.0",611,308,303,277,142,135,326,164,162,"4","1","1","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Mahapur Khurd","238.0","259188.0",519,261,258,187,125,62,292,144,148,"6","1","1","2","2","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Hariharpur","238.0","259189.0",554,284,270,250,154,96,210,119,91,"5","1","1","2","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Lakaraha","238.0","259191.0",714,370,344,352,199,153,346,219,127,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Loha","238.0","259192.0",1113,577,536,497,311,186,506,298,208,"5","2","1","1","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Salaia","238.0","259193.0",621,293,328,198,141,57,279,135,144,"4","1","1","1","1","5.0","1.0","1.0","2.0","1.0"
"jamui","bihar","Tola Lohthara","238.0","259194.0",757,372,385,291,193,98,397,177,220,"5","1","1","2","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Chandra","238.0","259195.0",206,109,97,80,47,33,110,53,57,"5","1","1","1","2","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Baijadih","238.0","259199.0",500,269,231,241,168,73,123,122,1,"6","2","2","1","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Silauna","238.0","259205.0",33,21,12,16,13,3,16,9,7,"5","2","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dumri Khas","238.0","259207.0",2760,1450,1310,1755,1001,754,911,697,214,"8","2","2","3","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Koria","238.0","259208.0",463,254,209,201,147,54,243,126,117,"6","1","2","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Kuanbank","238.0","259210.0",851,465,386,350,257,93,408,214,194,"5","1","1","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Rakat Rohinia","238.0","259211.0",1884,997,887,598,398,200,946,548,398,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Chauki","238.0","259213.0",671,345,326,342,215,127,236,147,89,"5","1","2","1","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Asnalbari","238.0","259214.0",258,132,126,92,61,31,131,63,68,"5","2","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Kandualbar","238.0","259215.0",1071,550,521,551,377,174,563,291,272,"5","2","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Bhalguha","238.0","259216.0",614,297,317,346,201,145,294,168,126,"4","1","1","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Raghunatha","238.0","259217.0",254,130,124,90,55,35,82,67,15,"5","2","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Tilbaria","238.0","259218.0",2228,1064,1164,660,421,239,1016,471,545,"4","1","1","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Mahathania","238.0","259220.0",268,134,134,92,70,22,132,66,66,"4","1","1","1","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Belabathan","238.0","259221.0",918,462,456,357,227,130,410,201,209,"6","1","2","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Kodwatanr","238.0","259222.0",245,125,120,98,65,33,142,77,65,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Tharhi","238.0","259223.0",1712,866,846,477,306,171,742,419,323,"4","1","1","1","1","6.0","2.0","1.0","2.0","1.0"
"jamui","bihar","Tola Belamba","238.0","259224.0",2866,1488,1378,915,627,288,1404,701,703,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Chhapardih","238.0","259225.0",1309,686,623,493,319,174,679,365,314,"7","1","2","3","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Lakhankiari","238.0","259226.0",4320,2165,2155,2031,1308,723,2479,1232,1247,"5","1","2","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Dhodhri","238.0","259227.0",4570,2339,2231,2101,1330,771,2314,1193,1121,"5","1","2","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Amjhari","238.0","259228.0",1712,851,861,722,452,270,930,443,487,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Ukharia","238.0","259232.0",130,53,77,53,24,29,58,30,28,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Tetaria","238.0","259234.0",1873,890,983,876,536,340,1011,474,537,"5","1","2","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Jirhulia","238.0","259235.0",204,107,97,45,31,14,138,75,63,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Khairalewar","238.0","259236.0",567,304,263,228,160,68,277,162,115,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Buchchi","238.0","259237.0",128,70,58,50,37,13,67,39,28,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bhelwa","238.0","259239.0",194,98,96,31,25,6,80,37,43,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Sengwaria","238.0","259240.0",183,87,96,55,36,19,109,52,57,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Asarhua","238.0","259242.0",1632,838,794,770,467,303,777,401,376,"7","2","2","2","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Thakur  Ahra","238.0","259243.0",740,395,345,375,239,136,356,180,176,"6","1","2","2","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Lalpur","238.0","259247.0",504,269,235,159,114,45,190,131,59,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Khopariadih","238.0","259252.0",1475,740,735,793,455,338,633,321,312,"6","2","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Auraia","238.0","259253.0",1620,853,767,963,604,359,808,435,373,"6","2","2","1","1","8.0","2.0","2.0","3.0","1.0"
"jamui","bihar","Tola Kukurbhento","238.0","259258.0",187,108,79,106,72,34,84,50,34,"6","1","2","2","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Bharathpur","238.0","259259.0",1662,835,827,695,441,254,699,390,309,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bishunpur","238.0","259392.0",2215,1164,1051,962,674,288,1122,599,523,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Rajaun","238.0","259393.0",3158,1653,1505,993,740,253,1581,796,785,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Nawai Ahar","238.0","259398.0",476,247,229,91,77,14,203,117,86,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"jamui","bihar","Tola Tetaria","238.0","259399.0",314,168,146,65,53,12,164,84,80,"6","3","1","1","1","5.0","2.0","1.0","1.0","1.0"
"jamui","bihar","Tola Baghakolo","238.0","259401.0",139,65,74,22,13,9,70,36,34,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Barmania","238.0","259404.0",755,374,381,334,187,147,569,295,274,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dudhania","238.0","259405.0",667,340,327,154,109,45,311,192,119,"4","1","1","1","1","7.0","2.0","1.0","3.0","1.0"
"jamui","bihar","Tola Karhari","238.0","259406.0",1104,567,537,278,201,77,717,368,349,"4","1","1","1","1","7.0","1.0","2.0","3.0","1.0"
"jamui","bihar","Tola Mohanadih","238.0","259407.0",291,138,153,95,56,39,191,90,101,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bandarmara","238.0","259408.0",1072,544,528,353,219,134,569,277,292,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Botbaria","238.0","259411.0",284,134,150,39,34,5,128,63,65,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Lakhanpur","238.0","259412.0",54,28,26,7,5,2,27,15,12,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Gandar","238.0","259413.0",4486,2300,2186,2131,1390,741,2193,1288,905,"5","1","2","1","1","4.0","1.0","1.0","1.0","1.0"
"jamui","bihar","Tola Dahiari","238.0","259414.0",2706,1398,1308,1054,723,331,1304,743,561,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Teliadesh","238.0","259417.0",541,280,261,209,137,72,255,147,108,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Karyasair","238.0","259418.0",189,95,94,81,61,20,92,48,44,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Itwa","238.0","259419.0",2254,1145,1109,828,581,247,842,605,237,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bhuraha","238.0","259421.0",774,409,365,378,264,114,436,226,210,"5","1","2","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Barmasia","238.0","259422.0",271,136,135,64,50,14,128,74,54,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Hethbatia","238.0","259423.0",297,149,148,100,54,46,144,78,66,"4","1","1","1","1","5.0","2.0","1.0","1.0","1.0"
"jamui","bihar","Tola Amtaha","238.0","259427.0",30,14,16,9,4,5,19,10,9,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Nawadih","238.0","259436.0",104,58,46,51,35,16,50,29,21,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Ghutia","238.0","259440.0",125,74,51,83,55,28,60,32,28,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Hendola","238.0","259441.0",137,79,58,81,50,31,63,32,31,"4","1","1","1","1","7.0","3.0","2.0","1.0","1.0"
"jamui","bihar","Tola Sumarmara","238.0","259447.0",154,75,79,13,10,3,72,38,34,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Malakpur","238.0","259449.0",228,121,107,36,27,9,95,48,47,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dumardiha","238.0","259456.0",164,82,82,29,20,9,78,41,37,"4","1","1","1","1","6.0","3.0","1.0","1.0","1.0"
"jamui","bihar","Tola Purnadih","238.0","259458.0",60,30,30,17,12,5,33,15,18,"5","1","1","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Madhupur","238.0","259464.0",634,324,310,108,81,27,413,219,194,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Goswarah","238.0","259468.0",345,176,169,49,39,10,157,84,73,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Barmoria","238.0","259469.0",477,225,252,163,95,68,189,124,65,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dubardih","238.0","259471.0",85,48,37,19,13,6,38,21,17,"4","1","1","1","1","7.0","2.0","2.0","2.0","1.0"
"jamui","bihar","Tola Rajadumar","238.0","259472.0",325,165,160,80,51,29,189,101,88,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Barakhutia","238.0","259474.0",396,196,200,125,77,48,210,101,109,"4","1","1","1","1","6.0","2.0","2.0","1.0","1.0"
"jamui","bihar","Tola Pipra","238.0","259481.0",391,198,193,197,130,67,277,143,134,"4","1","1","1","1","4.0","1.0","1.0","1.0","1.0"
"jamui","bihar","Tola Barmasia","238.0","259482.0",328,168,160,153,110,43,229,115,114,"4","1","1","1","1","5.0","2.0","1.0","1.0","1.0"
"jamui","bihar","Tola Kurwa","238.0","259483.0",420,207,213,185,128,57,272,133,139,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Bamdah","238.0","259485.0",1742,893,849,1110,653,457,911,523,388,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Tarakhar","238.0","259487.0",454,231,223,242,150,92,295,142,153,"5","2","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Domohan","238.0","259488.0",552,279,273,233,163,70,427,225,202,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Majhlakola","238.0","259489.0",196,114,82,81,67,14,143,85,58,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Mahasapathal","238.0","259490.0",769,411,358,465,292,173,255,178,77,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Chahbachcha","238.0","259491.0",900,462,438,368,212,156,375,238,137,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Nawadih","238.0","259492.0",1036,556,480,650,406,244,421,268,153,"7","1","2","3","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Dhorsakola","238.0","259493.0",362,189,173,192,121,71,110,102,8,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Banarbhangua","238.0","259494.0",484,242,242,307,168,139,423,211,212,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Chhirpathal","238.0","259495.0",823,450,373,527,323,204,329,205,124,"4","1","1","1","1","7.0","3.0","2.0","1.0","1.0"
"jamui","bihar","Tola Keluadih","238.0","259496.0",823,420,403,404,262,142,373,198,175,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Berbari","238.0","259498.0",549,297,252,310,211,99,171,148,23,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Mohalaya","238.0","259500.0",442,213,229,253,144,109,136,99,37,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Chhata","238.0","259502.0",844,437,407,407,268,139,542,272,270,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Gopidih","238.0","259503.0",148,73,75,83,49,34,41,39,2,"6","1","2","2","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Hariaindih","238.0","259505.0",880,451,429,400,269,131,290,226,64,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Ghormo","238.0","259506.0",597,303,294,416,229,187,298,160,138,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Karmatanr","238.0","259508.0",653,345,308,256,171,85,391,200,191,"4","1","1","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Darbedih","238.0","259509.0",199,104,95,62,36,26,103,59,44,"4","1","1","1","1","6.0","2.0","1.0","2.0","1.0"
"jamui","bihar","Tola Ramnidih","238.0","259510.0",222,105,117,64,31,33,51,51,0,"6","1","1","1","3","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Balagoji","238.0","259511.0",1844,955,889,822,521,301,543,477,66,"4","1","1","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Petarpahri","238.0","259512.0",1241,675,566,538,348,190,518,324,194,"7","1","2","3","1","5.0","2.0","1.0","1.0","1.0"
"jamui","bihar","Tola Nagri","238.0","259513.0",3449,1810,1639,2237,1306,931,1051,842,209,"7","1","2","3","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Lilodih","238.0","259514.0",526,285,241,355,204,151,132,131,1,"6","2","2","1","1","5.0","1.0","2.0","1.0","1.0"
"jamui","bihar","Tola Tinghara","238.0","259515.0",1071,562,509,625,378,247,451,274,177,"5","1","2","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Khas Chakai","238.0","259517.0",2911,1526,1385,1838,1068,770,949,721,228,"5","1","2","1","1","6.0","1.0","2.0","2.0","1.0"
"jamui","bihar","Tola Ramchandih","238.0","259518.0",1811,941,870,1090,646,444,361,230,131,"6","1","2","2","1","7.0","3.0","2.0","1.0","1.0"
"jamui","bihar","Tola Heth Chakai","238.0","259521.0",1961,1031,930,1163,698,465,563,507,56,"5","1","2","1","1","5.0","1.0","2.0","1.0","1.0"
